,lon,lat,address
860,-91.1403196,30.4582829,"baton rouge, la, usa"
861,-86.2999689,32.3668052,"montgomery, al, usa"
864,-78.8689155,38.4495688,"harrisonburg, va, usa"
867,-93.2650108,44.977753,"minneapolis, mn, usa"
868,-74.0059728,40.7127753,"new york, ny, usa"
870,-78.4766781,38.0293059,"charlottesville, va, usa"
871,-82.6618424,40.8814452,"shelby, oh 44875, usa"
873,-76.6121893,39.2903848,"baltimore, md, usa"
874,-98.5195891,40.0890046,"red cloud, ne 68970, usa"
876,-95.712891,37.09024,united states
879,-74.0059728,40.7127753,"new york, ny, usa"
884,-158.0000565,21.4389123,"o‰Û÷ahu, hawaii, usa"
885,-83.0457538,42.331427,"detroit, mi, usa"
886,-76.8610462,39.2037144,"columbia, md, usa"
887,-70.8967155,42.51954,"salem, ma, usa"
888,-83.8888647,43.5944677,"bay city, mi, usa"
894,-83.0457538,42.331427,"detroit, mi, usa"
895,-77.0368707,38.9071923,"washington, dc, usa"
896,-119.4179324,36.778261,"california, usa"
898,-74.0059728,40.7127753,"new york, ny, usa"
900,-95.712891,37.09024,united states
903,-77.1527578,39.0839973,"rockville, md, usa"
904,-71.0994968,42.3875968,"somerville, ma, usa"
905,-95.712891,37.09024,united states
906,-122.6764815,45.5230622,"portland, or, usa"
907,-72.5778415,44.5588028,"vermont, usa"
908,-121.9780153,37.7799273,"san ramon, ca, usa"
909,-83.0457538,42.331427,"detroit, mi, usa"
911,-81.655651,30.3321838,"jacksonville, fl, usa"
913,-78.871348,35.819905,"3040 carpenter upchurch rd, cary, nc 27519, usa"
915,-73.9441579,40.6781784,"brooklyn, ny, usa"
918,-81.5157535,27.6648274,"florida, usa"
919,-84.3879824,33.7489954,"atlanta, ga, usa"
920,-99.9018131,31.9685988,"texas, usa"
921,-95.712891,37.09024,united states
923,-95.9618958,36.0404924,"8330 riverside pkwy, tulsa, ok 74137, usa"
924,-122.4194155,37.7749295,"san francisco, ca, usa"
925,-97.3307658,32.7554883,"fort worth, tx, usa"
926,-97.1197867,33.08371,"lantana, tx 76226, usa"
927,-73.9992966,40.7453369,"312-320 w 23rd st la, new york, ny 10011, usa"
932,-99.9018131,31.9685988,"texas, usa"
935,-91.121292,42.484074,"117 3rd st se, dyersville, ia 52040, usa"
937,-91.6656232,41.9778795,"cedar rapids, ia, usa"
939,-77.7036566,43.1917686,"1555 long pond rd, rochester, ny 14626, usa"
943,-84.8499504,39.090891,"lawrenceburg, in 47025, usa"
946,-85.6680863,42.9633599,"grand rapids, mi, usa"
950,-95.3698028,29.7604267,"houston, tx, usa"
951,-88.3147028,36.5973679,"707 s 12th st, murray, ky 42071, usa"
952,-75.6046494,39.2998339,"smyrna, de 19977, usa"
954,-79.9958864,40.4406248,"pittsburgh, pa, usa"
958,-71.467566,42.7653662,"nashua, nh, usa"
959,-95.971261,36.153315,"533 s rockford ave, tulsa, ok 74120, usa"
962,-75.1652215,39.9525839,"philadelphia, pa, usa"
964,-82.5673127,35.6162921,"1 university heights, asheville, nc 28804, usa"
968,-118.2436849,34.0522342,"los angeles, ca, usa"
